name,size_of_the_bottle,MRP_of_the_bottle,price_of_the_bottle,1mg_url,brand_name,key_benefits,key_ingredients,rating,number_of_rating
Dr Willmar Schwabe India Acidum Butyricum Dilution 6 CH,30 ml,105,105.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-acidum-butyricum-dilution-6-ch-otc397366,Dr Willmar Schwabe India Pvt Ltd,"['Relives in midnight stomach cramps of grave nature', 'Relaxes mind by preventing serious dreams that affect the mind', 'Helpful in curbing excessive sweat on feet and overall', 'Regulates the sleep cycle', 'Relieves the constant pain in the head', 'Regulates the irregular bowel', 'Relieves one from pain caused during stool']",['Acidum Butyricum Dilution (contains acid obtained chiefly from butter)'],0.0,0
Dr Willmar Schwabe India Melilotus Alba Dilution 1000 CH,30 ml,150,150.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-melilotus-alba-dilution-1000-ch-otc405358,Dr Willmar Schwabe India Pvt Ltd,"['Primarily used for the treatment of blood congestion and for the treatment and prevention of haemorrhages', 'Helpful in relieving violent congestive and nervous headache', 'It can be used to treat nose bleeds preceded by intense redness', 'flushing of face and throbbing of carotids', 'It can also be used as a laxative to treat constipation with constriction in the anus. Relives conditions causing fullness in the rectum with painful difficulty in passing stool']",['Melilotus Alba'],0.0,0
Dr Willmar Schwabe India Cimicifuga Racemosa Dilution 12 CH,30 ml,125,125.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-cimicifuga-racemosa-dilution-12-ch-otc399191,Dr Willmar Schwabe India Pvt Ltd,"['The formulation is effective in conditions such as ovarian irritation and heavy limbs', 'Helps reduce pain in the joints and connective tissues in the body', 'It is also beneficial in cases of menstrual cramps']",['Cimicifuga Racemosa'],4.6,34
SBL Iodium 0/13 LM,20 gm,185,185.0,https://www.1mg.com/otc/sbl-iodium-0-13-lm-otc364668,SBL Pvt Ltd,"['Helps in maintaining healthy metabolism', 'Reduces weakness', 'breath loss and gland affections', 'Relieves suicidal tendencies and violent impulses', 'Helps in reducing anxiousness', 'Treats congestive headache', 'vertigo and blood rushing to the head', 'Improves smell', 'nasal blockage and reduces sneezing with hot discharge', 'Relieves bleeding during stool', 'Helps in regulating menses and reduces weakness in women', 'Prevents contractions in mammary gland', 'Improves breathing and reduces chest weakness and cough palpitation', 'Relieves hoarseness and blood sputum in cough']",['Iodium with alcohol'],0.0,0
Bjain Ferrum Phosphoricum Biochemic Tablet 200X,450 gm,795,699.0,https://www.1mg.com/otc/bjain-ferrum-phosphoricum-biochemic-tablet-200x-otc484139,Bjain Pharmaceuticals Pvt. Ltd.,"['It gives strength and toughness to the circular walls of the blood vessels', 'especially the arteries', 'It is also indicated where there is a lack of red blood corpuscles', 'as in anaemia', 'and as a first aid remedy for haemorrhages', 'Bleeding from wounds', 'cuts and abrasions', 'can be controlled', 'Remedy for inflammations (swellings) congestion', 'rapid pulse', 'high body temperature', 'Remedy for hysterical girls', 'Helps treat first stage of an acute illness with a high body temperature']",['Ferrum Phosphoricum'],0.0,0
Bio India Natrum Sulphuricum Biochemic Tablet 200X,450 gm,720,626.0,https://www.1mg.com/otc/bio-india-natrum-sulphuricum-biochemic-tablet-200x-otc551927,Bio-India Pharma Pvt Ltd,"['Helps in controlling the excess fluids build up inside the body', 'Helps in treating and reducing the pain of warts on toes and fingers', 'Treats the blisters with bitter taste and slimy', 'thick', 'tenacious', 'white mucus', 'Helps in treating the inflammation of brain and spinal cord membranes', 'typically caused by an infection']",['Natrum Sulphuricum'],0.0,0
Bjain Natrum Sulphuricum Biochemic Tablet 12X,25 gm,105,92.0,https://www.1mg.com/otc/bjain-natrum-sulphuricum-biochemic-tablet-12x-otc484212,Bjain Pharmaceuticals Pvt. Ltd.,"['Aids in water retention in the body', 'Helps manage the excess fluid build up in the body', 'Reliefs from inflammation of the brain and spinal cord membranes due to infection', 'Treats the blisters with the bitter taste and slimy', 'thick', 'tenacious', 'white mucus', 'Helps in treating and reducing the pain of warts on toes and fingers']",['Natrum Sulphuricum'],4.5,11
SBL Camphora Dilution 30 CH,30 ml,105,105.0,https://www.1mg.com/otc/sbl-camphora-dilution-30-ch-otc346091,SBL Pvt Ltd,"['Highly effective in the treatment of cold and helps relieves congestion in the nose', 'It helps in reducing dizziness', 'soreness and throbbing pain in the head', 'It is an effective remedy for respiratory disorders and relieves congestion in the chest', 'Treats breathing difficulties and along with severe palpitation and dry', 'violent cough', 'Helpful in relieving pains associated with rheumatism and arthritis', 'Contains antispasmodic properties and treats muscle spasms and violent convulsions', 'Useful in treating muscle cramps and provides relief from fever']",['Camphora'],4.5,45
Dr. Reckeweg Arsenic Sulph Flavum Trituration Tablet 4X,20 gm,255,255.0,https://www.1mg.com/otc/dr.-reckeweg-arsenic-sulph-flavum-trituration-tablet-4x-otc326953,Dr Reckeweg & Co,"['Helps alleviate symptoms of respiratory ailments such as asthma', 'bronchitis', 'and cough', 'Offers relief from skin conditions like eczema', 'psoriasis', 'and itching', 'promoting healthier skin', 'Helps in digestion and relieves symptoms of gastritis', 'indigestion', 'and acidity', 'Reduces allergic reactions and provides comfort from symptoms like sneezing', 'itching', 'and nasal congestion', 'Assists in managing stress and anxiety', 'promoting mental well-being', 'Restores vitality and energy levels', 'combating fatigue and lethargy']","['Arsenicum Sulphuratum Flavum', 'Indication:', 'It is indicated in cases of respiratory issues', 'skin disorders', 'digestive disturbances', 'and anxiety-related symptoms.']",4.3,24
SBL Acorus Calamus Dilution 12 CH,30 ml,95,95.0,https://www.1mg.com/otc/sbl-acorus-calamus-dilution-12-ch-otc350895,SBL Pvt Ltd,"['Highly effective in the treatment of diarrhoea associated with intestinal worms', 'Relieves contraction of muscles due to overestimation of the mind', 'Helps in treating mouth ulcers and prevents bleeding of the gums with bad breath', 'Has antiseptic properties which can be used for healing cuts and wounds', 'Stomach disorders including bloating and loss of appetite is effectively treated']",['Acorus Calamus'],0.0,0
SBL Lathyrus Sativa Dilution CM CH,10 ml,320,320.0,https://www.1mg.com/otc/sbl-lathyrus-sativa-dilution-cm-ch-otc385267,SBL Pvt Ltd,"['Helps in relieving paralytic affections in lower limbs', 'Effective in relieving cramps in the legs', 'Reduces stiffness and lameness of ankles and knees', 'Helps in reducing weakness and heaviness', 'Effective in relieving rheumatic pain and paralysis']",['Lathyrus'],4.4,20
Dr Willmar Schwabe India Convolvulus Arvensis Dilution 1000 CH,30 ml,150,149.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-convolvulus-arvensis-dilution-1000-ch-otc400587,Dr Willmar Schwabe India Pvt Ltd,"['Helps in treatment of abdominal issues', 'Assists in the treatment of colic pain in stomach', 'Effective in treating gasto-intestinal tracts', 'Helps in treating semi-fluid stool along with flatus']",['Convolvulus Arvensis'],0.0,0
Bjain Helonias Dioica Mother Tincture Q,30 ml,1500,1319.0,https://www.1mg.com/otc/bjain-helonias-dioica-mother-tincture-q-otc445512,Bjain Pharmaceuticals Pvt. Ltd.,"['Remedy for treating sensation of weakness', 'dragging and weight in the sacrum and pelvis', 'with great languor and prostration', 'Used in cases of ovarian cysts', 'menses often suppressed and the kidneys congested', 'It is used in diabetes mellitus and insipidus and antioxidative potentials', 'Helps treat profuse blooding', 'with serious leucorrhea']",['Helonias Dioica'],0.0,0
LDD Bioscience Jalappa Dilution 1000 CH,100 ml,230,223.0,https://www.1mg.com/otc/ldd-bioscience-jalappa-dilution-1000-ch-otc843298,LDD Bioscience Pvt Ltd,"['Relieves abdominal pain on the right side', 'Deals with the excessive gas formation and nausea', 'Gets rid of watery and thin stool in diarrhoea', 'Useful for cold', 'blue face and soreness in diarrhoea', 'Relieves aching leg and arm joint pain', 'Heals burning pain in the soles of the feet', 'Helps to get rid of a dry tongue', 'leaving it smooth']",['Jalappa'],0.0,0
Bjain Sanguinaria Canadensis Globules 0/22 LM,6 gm,85,74.7,https://www.1mg.com/otc/bjain-sanguinaria-canadensis-globules-0-22-lm-otc835815,Bjain Pharmaceuticals Pvt. Ltd.,"['Helps in relieving excessive sneezing', 'Provides relief from nose blockage', 'Heals bleeding of the nose', 'Manages growth of polyps inside', 'Relieves the blocked nose due to excessive mucus']",['Sanguinaria canadensis'],0.0,0
Dr Willmar Schwabe India Natrum Sulphuricum Biochemic Tablet 30X,550 gm,670,664.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-natrum-sulphuricum-biochemic-tablet-30x-otc448628,Dr Willmar Schwabe India Pvt Ltd,"['It caters to breathlessness brought on by humidity', 'It helps in detoxification of the body', 'It addresses problems associated with liver', 'kidney', 'pancreas', 'gouty and multiple joint complaints', 'It helps in improving high blood sugar and insulin disorders', 'It soothes bitter belching', 'hiccups', 'reducing gallstones', 'It also curtails vomiting in pregnancy with bitter taste']",['Natrum Sulphuricum'],4.6,96
Lord's Antim Crud Trituration Tablet 3X,450 gm,950,937.0,https://www.1mg.com/otc/lord-s-antim-crud-trituration-tablet-3x-otc559588,Lord's Homoeopathic Laboratory Pvt Ltd,"['It can provide relief from nausea and vomiting', 'It can help with diarrhoea and bloating', 'It is beneficial for corns and callosities on the soles of the feet', 'It helps ease stomach pain and discomfort']",['Antimonium crudum'],0.0,0
Lord's Gastrolin-Plus Tablet,25 gm,150,150.0,https://www.1mg.com/otc/lord-s-gastrolin-plus-tablet-otc544763,Lord's Homoeopathic Laboratory Pvt Ltd,"['Helps to improve the symptoms of acidity such as abdominal pain and stomach discomfort', 'Neutralizes the stomach acid in the body', 'providing quick relief', 'Helps reduce pain and discomfort caused due to heartburn and gas']","['Robinia pseudocacia', 'Capsicum ann.', 'Phosphorus']",0.0,0
Wheezal Kali Carbonicum Dilution 30,30 ml,110,102.0,https://www.1mg.com/otc/wheezal-kali-carbonicum-dilution-30-otc919475,Wheezal Homoeo Pharma,,,0.0,0
Dr Willmar Schwabe Germany Manganum Aceticum Dilution 200,10 ml,215,215.0,https://www.1mg.com/otc/dr-willmar-schwabe-germany-manganum-aceticum-dilution-200-otc697112,Dr Willmar Schwabe India Pvt Ltd,"['It helps relieve ear pain and headache', 'It is a beneficial remedy for the management of rheumatic pains', 'ear ache and sore throat', 'It helps relieve burning pain in joints and is useful in eczema and helps relive itchiness across the body', 'It is helpful in health conditions', 'including anaemia', 'eczema', 'and inflamed liver and for the management of issues related to jaundice', 'It helps reduce inflammation of the bones and also helps relieve pain caused due to it']",['Manganum acetium'],0.0,0
Dr. Reckeweg Alumina Dilution 6 CH,11 ml,145,143.0,https://www.1mg.com/otc/dr.-reckeweg-alumina-dilution-6-ch-otc372890,Dr Reckeweg & Co,"['In females', 'it manages white vaginal discharge', 'It can be used to manage skin rashes and relieve itchiness', 'This formula may help to manage eruptions of all kinds and reduces swelling of the tonsils and dryness of the throat', 'It is also used to gain effective relief from anal itching', 'This product may help relieve pain in the kidneys and reduce the urge to urinate frequently']",['Alumina'],4.5,68
Dr. Reckeweg Trillium Pendulum Dilution 1000 CH,11 ml,180,180.0,https://www.1mg.com/otc/dr.-reckeweg-trillium-pendulum-dilution-1000-ch-otc331555,Dr Reckeweg & Co,"['Helps manage bleeding disorders and reduces excessive bleeding', 'Alleviates symptoms associated with womens health issues', 'Provides relief from respiratory disorders and nasal bleeding', 'Can be used alongside allopathic medicines']",['Trillium Pendulum (root of white beth plant)'],0.0,0
Dr. Reckeweg Trombidium Muscae Domesticae Dilution 1000 CH,11 ml,195,195.0,https://www.1mg.com/otc/dr.-reckeweg-trombidium-muscae-domesticae-dilution-1000-ch-otc331552,Dr Reckeweg & Co,,,4.4,14
Bakson's Homeopathy Echinacea Ointment,25 gm,70,70.0,https://www.1mg.com/otc/bakson-s-homeopathy-echinacea-ointment-otc326023,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Provides relief in insect bites', 'snake bites', 'hives and stings', 'Heals boils', 'foul ulcers', 'wounds', 'necrosis', 'crush injuries', 'Helps in aching limbs', 'recurring boils', 'Also heals carbuncles', 'Provides relief in irritations from poisonous plants']",['Echinacea Angustifolia Q'],4.4,13
SBL Acidum Citricum Dilution 3 CH,30 ml,105,105.0,https://www.1mg.com/otc/sbl-acidum-citricum-dilution-3-ch-otc350860,SBL Pvt Ltd,"['Relieves gas issues in the stomach and treats stomach pain with nausea and vomiting', 'Highly effective in the treatment of irregular menses with profuse bleeding and pain', 'Has a marked effect on respiratory organs and treats conditions of difficult breathing', 'Helpful in treating bleeding gums', 'Useful in treating pains related rheumatism and arthritis', 'It can also be used to treat skin conditions such as eczema and itchiness in the skin']",['Acidum Citirum'],0.0,0
Dr Willmar Schwabe India Adlumia Fungosa Dilution 12 CH,30 ml,125,125.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-adlumia-fungosa-dilution-12-ch-otc397675,Dr Willmar Schwabe India Pvt Ltd,"['It can be used to treat mood disorders and helps in increasing concentration', 'Relieves painful headache with nausea and vomiting and is also used to cure neuralgia', 'Relieves strain in the eyes and itchiness and also reduces swelling of the eyes', 'Relieves abdominal pain with nausea and indigestion worsened after eating fatty foods', 'Acts as a laxative and can be used to cure constipation with sleeplessness', 'It can be used to promote better sleep and prevents nightmares in patients', 'It corrects urinary disorders such as discoloration of the urine and scanty emissions', 'Relieves congestion in the chest and improves breathing', 'Has a marked effect on respiratory disorders and cures cough and sore throat']",['Adlumia Fungosa'],0.0,0
Bjain Thalapsi Bursa Pastoris Dilution 200 CH,100 ml,190,167.0,https://www.1mg.com/otc/bjain-thalapsi-bursa-pastoris-dilution-200-ch-otc431936,Bjain Pharmaceuticals Pvt. Ltd.,"['Thlaspi Bursa Pastoris is used to treat skin wounds and to reduce swelling and stop bleeding', 'It is also used to stop vomiting', 'nosebleeds', 'diarrhoea and heavy menstrual bleeding', 'It helps to treat very profuse period', 'It is also a solution for Renal calculi', 'Dysuria', 'Spasmodic retention and Hæmaturia']",['Thlaspi Bursa Pastoris'],0.0,0
Dr Willmar Schwabe India Eupatorium Perfoliatum Dilution 6 CH,30 ml,105,105.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-eupatorium-perfoliatum-dilution-6-ch-otc402686,Dr Willmar Schwabe India Pvt Ltd,"['It is useful in the treatment of bone-pain', 'Eupatorium Perfoliatum is indicated for the sluggishness of all organs and functions', 'It assists in the treatment of herpes', 'ringworm', 'wounds', 'gout', 'The dilution acts as an immune-stimulant']",['Eupatorium Perfoliatum'],4.5,60
Dr Willmar Schwabe India Guaiacum Dilution 6 CH,30 ml,105,105.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-guaiacum-dilution-6-ch-otc403605,Dr Willmar Schwabe India Pvt Ltd,"['Indicated in pains associated with rheumatism and arthritis and helps reduce swelling of the joints', 'Useful in infections of the tonsils and helps relieve pains in the head and face extending to the neck', 'Useful in the sore throat with weakness of the muscles and helps relieve stitching pains in the throat', 'Indicated in respiratory disorders with dry cases of cough and chest pains with shortness of breath', 'Highly useful in relieving pains in the shoulder', 'arms and hands with stiffness causing movement difficulties']",['Guaiacum'],4.8,12
Bjain Cardiospermum Halicacabum Dilution 6 CH,30 ml,95,83.0,https://www.1mg.com/otc/bjain-cardiospermum-halicacabum-dilution-6-ch-otc438142,Bjain Pharmaceuticals Pvt. Ltd.,"['Decreases mental confusion and marked anxiety', 'Treats pulsating pain and dull ache in the forehead', 'Reduces heaviness and constricted feeling in the head especially of the forehead', 'temples', 'vertex and occiput', 'Reduces increased lachrymation with irritation', 'itching in the eyes and blurred vision', 'Treats severe', 'cramping pains in the abdomen which gets worse after eating', 'in the evening and at night', 'Prevents excessive flatus in the abdomen with rumbling before stools', 'Abdomen distended with gas with pressing pain', 'Reduces swelling in the fingers', 'knees and feet', 'Reduces severe pain in the back of the thighs extending to feet', 'Soothes dry', 'scaly eruptions with excessive exfoliation of skin and intense itching', 'Treats reddish rashes and raised patches of skin with itching', 'Treats eczematous eruptions in the folds of the skin and helps in healing ulcers and wounds']",['Cardiospermum Halicacabum'],0.0,0
Allen Five Phos General Tonic,100 ml,115,112.0,https://www.1mg.com/otc/allen-five-phos-general-tonic-otc330313,Allen Homoeo & Herbal Products Ltd,"['Helps in recovery from chronic exhaustive diseases and also helps to relieve stress', 'Improve memory', 'confidence and efficient functioning of the body', 'Effective for women bearing frequent children which causes anemia', 'Improves hemoglobin in feeding mothers', 'gives energy and tones body', 'Treat headache due to weakness of memory and dullness', 'Effective for anxiety related problems', 'Helps in weakness with pain in all the joints', 'numbness of limbs', 'tingling', 'crawling sensation']","['Calcarea phosphorica', 'Ferrum phosphoricum', 'Kalium phosphoricum', 'Magnesia phosphorica', 'Natrumphosphoricum']",4.3,47
Bjain Scrophularia Nodosa Dilution 200 CH,100 ml,190,167.0,https://www.1mg.com/otc/bjain-scrophularia-nodosa-dilution-200-ch-otc433651,Bjain Pharmaceuticals Pvt. Ltd.,"['It is useful in the treatment of haemorrhoids', 'The dilution is helpful in treating Eczema', 'This dilution has been used to help treat tumours present in the present in the breast and is also used to apply locally to cancerous galnds', 'It is helpful in the treatment of asthmatic conditions', 'It is used to help treat Hodgkin痴 disease', 'The dilutionis suggetsed to help soothe pain in liver', 'It is useful in the treatment of pruritus vagiane', 'which is an itchy sensation in the vagina']",['Scrophularia Nodosa'],0.0,0
SBL Crocus Sativus Dilution 30 CH,30 ml,105,105.0,https://www.1mg.com/otc/sbl-crocus-sativus-dilution-30-ch-otc346446,SBL Pvt Ltd,"['Reduces soreness and redness in nostrils', 'Helpful in treating ailments related to nervous system', 'Relieves many types of mental problems', 'Effective treatment against frequent alterations in sensation', 'Helps in curing swollen tonsils', 'Helps in healing rashes and dry skin', 'Relieves drowsiness and weakness', 'Helps in reducing pain in ovarian region in women', 'Relieves flatulence', 'bloating and gripping pain in stomach']","['Crocus sativus', 'Alcohol']",4.3,15
SBL Xerophyllum Asphodelodies Dilution 1000 CH,30 ml,150,150.0,https://www.1mg.com/otc/sbl-xerophyllum-asphodelodies-dilution-1000-ch-otc358909,SBL Pvt Ltd,"['Helps to treat blockage of nose', 'Treats Frequent sneezing with discharge thick', 'yellow mucus', 'Helpful in Weakness and lameness of muscles with trembling', 'Treats Redness of skin with intense itching', 'stinging', 'and burning', 'rough and Cracked Skin', 'Helpful in treating female problems of Ovarian and uterine pains with white discharge from the vagina', 'Helps in treating intermittent fevers', 'Helps to treat weak memory and lack of concentration', 'Provides relief from acute pain in throat', 'Helpful in treating digestion related problems such as excessive flatulence', 'vomiting', 'mild constipation', 'Provides relief in incontinence of urine', 'Helps to manage pain in joints and cures back pain']",['Xerophyllum ( A type of Plant)'],0.0,0
Dr. Reckeweg Clematis Erec Dilution 200 CH,11 ml,170,170.0,https://www.1mg.com/otc/dr.-reckeweg-clematis-erec-dilution-200-ch-otc335482,Dr Reckeweg & Co,"['It helps to get relief from symptoms of urinary tract infections', 'including burning sensation and frequent urination', 'It can help to soothe skin conditions such as eczema', 'psoriasis', 'and itchy skin', 'It helps in managing rheumatic pain and stiffness in joints and muscles', 'It can help to get relief from swollen and painful lymph nodes', 'It may be beneficial for addressing symptoms related to varicose veins and ulcers']",['Clematis erecta'],4.4,27
Bakson's Homeopathy Biocombination 5 Tablet,250 biocombination,120,113.0,https://www.1mg.com/otc/bakson-s-homeopathy-biocombination-5-tablet-otc694816,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It helps to calm the inflammation of the mucous membranes', 'It helps to manage febrile conditions', 'It prevents headaches', 'It helps to avoid running nose and excess sneezing']","['Ferrum phos', 'Kali mur', 'Natrum mur', 'Kali sulphuricum']",0.0,0
Lord's Eucalyptus Glob Mother Tincture Q,30 ml,100,92.0,https://www.1mg.com/otc/lord-s-eucalyptus-glob-mother-tincture-q-otc736684,Lord's Homoeopathic Laboratory Pvt Ltd,"['This formulation has a strong effect on nasal discharges and relieves the pathway of congestion', 'It removes the foul smell from discharges', 'It gives relief from body aches', 'It helps prevent sneezing', 'runny nose and watery eyes', 'It can also be used for lower temperatures']",['Eucalyptus'],0.0,0
Dr Willmar Schwabe India Asparsgus Officinalis Mother Tincture Q,30 ml,335,335.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-asparsgus-officinalis-mother-tincture-q-otc390788,Dr Willmar Schwabe India Pvt Ltd,"['Primarily used for the treatment of urinary tract infection and with inflamed bladder', 'Relieves congestion in the chest and treats breathing difficulties with sore throat', 'Useful in relieving pain in the forehead', 'back and joints', 'Reduces pain in the shoulders and heart', 'Highly effective in preventing kidney and bladder stones', 'Treats conditions associated with folic acid deficiency such as anaemia and debility', 'Relieves pain in the bladder while urinating with increased urge to urinate']",['Asparagus Officinalis'],0.0,0
Bakson's Homeopathy Chloralum Dilution 50M,30 ml,350,329.0,https://www.1mg.com/otc/bakson-s-homeopathy-chloralum-dilution-50m-otc757550,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['It is useful in relieving red blotches like measles in the skin and urticaria', 'It is also helpful in extreme dyspnea', 'with the sensation of heaviness and constriction of the chest', 'It helps manage asthma', 'with sleeplessness', 'hallucinations', 'horrible dreams and somnolence']",['Chloralum'],0.0,0
ADEL Ars Sulp Flav Dilution 6,10 ml,145,145.0,https://www.1mg.com/otc/adel-ars-sulp-flav-dilution-6-otc764040,Adel Pekana Germany,"['It may help in managing rheumatic pains', 'It can reduce inflammations and needle-like pricking and tearing pains from within outwards in the chest', 'It may reduce pain around the knees', 'It may reduce pain in the forehead which is mainly on the right side', 'It can manage Leucoderma', 'i.e. white skin']",['Ars sulp flav.'],0.0,0
Bakson's Homeopathy Sticta Pulmonaria Dilution 10M,30 ml,315,296.0,https://www.1mg.com/otc/bakson-s-homeopathy-sticta-pulmonaria-dilution-10m-otc785378,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Effective for conjunctivitis and burning sensation in the eyes', 'Helps to relieves cold', 'cough', 'sore throat and flu', 'Helpful in case of diarrhoea and for pain of rheumatism', 'Beneficial for heaviness of head and confusion', 'Also useful for bronchitis']","['Sticta pulmonaria', 'Neutral alcohol']",0.0,0
Wheezal Argentum Metallicum Dilution CM,30 ml,375,348.0,https://www.1mg.com/otc/wheezal-argentum-metallicum-dilution-cm-otc907843,Wheezal Homoeo Pharma,"['Argentum metallicum is used to deal with sore throat', 'upper respiratory tract infections', 'hoarseness and loss of voice', 'It assists in managing joint pains and supports bones', 'cartilages and ligaments.', 'Helpful in dealing with headaches', 'It is also useful in cases of ovaritis', 'prolapsed of uterus and erosion of cervix']",['Argentum Metallicum'],0.0,0
New Life Bach Flower Olive 30,30 ml,125,125.0,https://www.1mg.com/otc/new-life-bach-flower-olive-30-otc386710,New Life Laboratories Pvt Ltd,"['Helps in the treatment of excessive fatigue and exhaustion', 'Helps in rejuvenating lost energy', 'It is useful in the treatment of anxiety and discomfort', 'Helps in providing relief from excessive mental exhaustion and depression', 'Provides relief from occasional stress', 'Suitable for all age groups']","['Clematis vitalba', 'Helianthemum nummularium', 'Impatiens glandulifera', 'Olea europaea', 'Ornithogalum umbellatum', 'Prunus cerasifera']",4.4,67
Wheezal Ferrum Bromatum Dilution 1M,30 ml,145,135.0,https://www.1mg.com/otc/wheezal-ferrum-bromatum-dilution-1m-otc919133,Wheezal Homoeo Pharma,"['Iron is one of the most vital minerals', 'mostly found in red blood cells', 'This formula manages iron levels including eliminating fatigue', 'It may also play a vital role in immune system function', 'managing anaemia', 'and boosting haemoglobin', 'The chief function of iron is to form haemoglobin', 'a red protein whose main purpose is to transport oxygen in the blood']",['Ferrum Bromatum'],0.0,0
Similia Calcarea Sulph Biochemic Tablet 6X,25 gm,95,77.0,https://www.1mg.com/otc/similia-calcarea-sulph-biochemic-tablet-6x-otc692818,Similia Homoeo Laboratory,"['Primarily used for the treatment of skin conditions such as eczema and acne', 'Heals minor cuts and wounds and skin rashes that cause itchiness', 'Helpful in treating ear infections and rashes', 'Provides effective relief from congestion in head due to chronic infection of sinuses', 'Can be used to relieve stomach infections such as diarrhoea and dysentery', 'Has a potent effect on the treatment of respiratory issues such as excessive cough and relives issues associated with tonsillitis']",['Calcarea Sulphurica'],0.0,0
Bjain Chenopodium Anthelminticum Dilution 6X,12 ml,90,74.6,https://www.1mg.com/otc/bjain-chenopodium-anthelminticum-dilution-6x-otc714076,Bjain Pharmaceuticals Pvt. Ltd.,"['It is used for the treatment of hearing problems and issues with the auditory nerves', 'It is useful in treating sudden loss of consciousness', 'It reduces constant buzzing sensation in the ear', 'It is helpful in treating enlargement of tonsils', 'It is highly effective in the treatment of backache', 'It is also helpful in treating partial paralysis and worm infestations']",['Chenopodium Anthelminticum'],0.0,0
Bjain Arsenicum Sulphuratum Flavum Dilution 12 CH,12 ml,60,49.7,https://www.1mg.com/otc/bjain-arsenicum-sulphuratum-flavum-dilution-12-ch-otc719303,Bjain Pharmaceuticals Pvt. Ltd.,"['Reduces bitter taste of mouth with a furred tongue which is yellow-whitish in colour', 'stiff and swollen', 'Treats dry mouth with loss of appetite', 'Reduces watery stools that are green and slimy with colic and backache', 'Helps to decrease eruption and hypopigmented patches of skin']",['Arsenicum Sulphuratum Flavum'],0.0,0
Bjain Kali Phosphoricum Globules 0/18 LM,6 gm,85,74.7,https://www.1mg.com/otc/bjain-kali-phosphoricum-globules-0-18-lm-otc824702,Bjain Pharmaceuticals Pvt. Ltd.,"['Helps to reduce paralytic lameness in the back and extremities', 'Helps to manage the weakness and dullness in children due to improper nutrition', 'Relieves constipation with difficulty in passage of stools', 'Helps manage night terrors in children who suffer from enuresis (bed wetting) and bleeding from the urethra', 'Relieves muscle weakness', 'anxiety', 'depression and chronic fatigue', 'It helps increase stamina']",['Kali phosphoricum'],0.0,0
Bjain Ginseng Dilution 1000 CH,12 ml,100,82.9,https://www.1mg.com/otc/bjain-ginseng-dilution-1000-ch-otc710851,Bjain Pharmaceuticals Pvt. Ltd.,"['It is helpful in treating headaches accompanied by eyelids feeling heavy', 'It is useful in stiffness of joints and back', 'It helps during pain in lower back and thighs']",['Ginseng'],4.3,30
New Life Bach Flower Rescue Remedy 30,100 ml,250,210.0,https://www.1mg.com/otc/new-life-bach-flower-rescue-remedy-30-otc701188,New Life Laboratories Pvt Ltd,"['Relieves stress and tension', 'Cures stammering problem in children', 'Helps to treat nervous breakdown and panic attacks', 'Helps to increase the concentration', 'Treats anxiety and establishes calm', 'Soothes the nerves and helps to deal with traumas']","['Rock Rose', 'Cherry Plum', 'Impatiens', 'Clematis', 'Star of Bethlehem', 'Alcohol']",4.5,931
Dr. Reckeweg China Dilution 1000 CH,11 ml,210,207.0,https://www.1mg.com/otc/dr.-reckeweg-china-dilution-1000-ch-otc335567,Dr Reckeweg & Co,"['Highly potent remedy for the treatment of stomach disorders including nausea and vomiting', 'Relieves pain in the lower abdomen and treats conditions associated with flatulence', 'Beneficial remedy to reduce inflammation of liver and can be used to manage jaundice', 'Cinchona is a powerful remedy to relieve pain in liver associated with gallstones', 'Manages digestive disorders including conditions of diarrhoea with bodily weakness', 'Provides relief from pain in the pelvis']",['Cinchona Officinalis'],4.6,449
Bakson's Homeopathy Salvia Officinalis Dilution 1000 CH,30 ml,140,131.0,https://www.1mg.com/otc/bakson-s-homeopathy-salvia-officinalis-dilution-1000-ch-otc782718,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Helps in reducing excessive sweating associated with circulation', 'May alleviate respiratory conditions such as cough and irritation in the throat', 'It helps in improving circulation', 'Works as a skin tonic and makes your skin smooth']",['Natural extracts of Salvia'],0.0,0
