name,size_of_the_bottle,MRP_of_the_bottle,price_of_the_bottle,1mg_url,brand_name,key_benefits,key_ingredients,rating,number_of_rating
Wheezal Bryonia Alba Globules 0/2 LM,20 gm,180.0,180.0,https://www.1mg.com/otc/wheezal-bryonia-alba-globules-0-2-lm-otc886010,Wheezal Homoeo Pharma,"['It can help to manage and condition headaches and muscle pain', 'It also helps to manage cold or flu symptoms', 'It can help to prevent nausea and constipation', 'It may also help in reducing inflammation in the joints to provide pain relief']",['Bryonia Alba'],0.0,0
Bjain Abrotanum Globules 0/15 LM,6 gm,85.0,74.7,https://www.1mg.com/otc/bjain-abrotanum-globules-0-15-lm-otc824024,Bjain Pharmaceuticals Pvt. Ltd.,"['The medicine helps relieve joint pain and diarrhoea', 'This remedy aids in managing anxiety and depression', 'It assists in indigestion, gout, intestinal warm and piles', 'Abrotanum aids in managing rheumatic-related concerns and nosebleeds']",['Abrotanum'],0.0,0
Bjain Calcarea Silicata Globules 0/30 LM,6 gm,85.0,74.0,https://www.1mg.com/otc/bjain-calcarea-silicata-globules-0-30-lm-otc826386,Bjain Pharmaceuticals Pvt. Ltd.,"['It helps in reducing the inflammation of the mucous membrane', 'It is helpful in the management of swelling and ulcers and provides effective relief from itching and burning of the skin', 'It assists in the management of severe headaches and pain in the eyes']",['Calcarea silicata'],0.0,0
Wheezal Arsenicum Album Globules 0/3 LM,20 gm,180.0,174.0,https://www.1mg.com/otc/wheezal-arsenicum-album-globules-0-3-lm-otc883295,Wheezal Homoeo Pharma,[],"['The formulation can help provide relief from acidity and indigestion', 'It may relieve stress and anxiety', 'It can be beneficial for respiratory ailments such as cough, wheezing, and breathing difficulties', 'It helps heal skin-related symptoms such as ulcers and pustules', 'It aids in minimising oedema and swelling', 'It helps to reduce body temperature and weakness following an illness']",0.0,0
Wheezal Citrus Vulgaris Dilution 3X,30 ml,100.0,92.9,https://www.1mg.com/otc/wheezal-citrus-vulgaris-dilution-3x-otc906967,Wheezal Homoeo Pharma,"['Citrus Vulgaris helps to relieve headache, nausea and vertigo', 'The dilution helps to control excess yawning and prevents disturbed sleep', 'The formulation helps with facial neuralgias, mostly right-sided', 'It relieves itchiness, redness and swelling of hands and manages vomiting tendencies']",['Citrus Vulgaris'],0.0,0
Wheezal Paris Quadrifolia Dilution 10M,30 ml,275.0,255.0,https://www.1mg.com/otc/wheezal-paris-quadrifolia-dilution-10m-otc924449,Wheezal Homoeo Pharma,"['Paris Quadrifolia Dilution is primarily used for the management of respiratory disorders such as bronchitis', 'Paris Quadrifolia Dilution helps in relieving unbearable headaches', 'It is also useful in managing issues with the eyes such as inflammation in the eyes that causes severe pain', 'This dilution can help regulate and monitor heartbeats and manage issues related to them such as palpitations', 'It is used for managing facial neuralgia and pain in joints and bones']",['Paris Quadrifolia'],0.0,0
Wheezal Boerhavia Diffusa Dilution 10M,30 ml,275.0,255.0,https://www.1mg.com/otc/wheezal-boerhavia-diffusa-dilution-10m-otc907467,Wheezal Homoeo Pharma,"['Boerhavia Diffusa can be used in the management of stomach disorders such as constipation', 'Boerhavia Diffusa also helps to promote bowel movements due to its laxative properties', 'This dilution facilitates relief in the case of gas and abdominal pain', 'It helps to improve the digestive functions', 'Boerhavia Diffusa also provides relief in joint pain due to its vata balancing property']",['Boerhavia Diffusa'],0.0,0
Wheezal Gossypium Herbaceum Dilution CM,30 ml,335.0,311.0,https://www.1mg.com/otc/wheezal-gossypium-herbaceum-dilution-cm-otc925986,Wheezal Homoeo Pharma,"[""Gossypium helps support women's reproductive health "", 'It also relieves itching and inflammation ', 'This formula reduces irregular pain ']",['Gossypium Herbaceum'],0.0,0
Hapro Thuja Occidentalis Dilution 1M,30 ml,109.0,109.0,https://www.1mg.com/otc/hapro-thuja-occidentalis-dilution-1m-otc681024,Hapro Homeo Chem Pvt Ltd,"['Can be helpful in the treatment of warts', 'It is beneficial to those who are distressed by stiff joints, by making the joints flexible and improving their mobility', 'Might help in the treatment of overgrowth of tissue to help prevent cancer', 'It can improve complexion of the skin by reducing and preventing brown spots on the skin']",['Thuja Occidentalis'],0.0,0
Dr. Reckeweg R86 Low Blood Sugar Drop,30 ml,330.0,330.0,https://www.1mg.com/otc/dr.-reckeweg-r86-low-blood-sugar-drop-otc327430,Dr Reckeweg & Co,"['Dr. Reckeweg R86 Low Blood Sugar Drop is beneficial for regulating the blood-sugar chain in the body', 'It contains Nux vomica which aids in reducing inflammation, reduces rheumatism and helps combat free radicals', 'It contains Oenothera biennis which aids in regulating sugar metabolism and Arsenicum album which deals with chronic fatigue due to increased sugar levels']","['Adrenalinum', 'Arsenicum album', 'Nux vomica', 'Oenothera biennis', 'Saccharum']",4.5,10
Dr Willmar Schwabe India Antimonium Sulph Aureum Trituration Tablet 3X,20 gm,160.0,160.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-antimonium-sulph-aureum-trituration-tablet-3x-otc401037,Dr Willmar Schwabe India Pvt Ltd,"['Treats bronchial and nasal discharge', 'Useful in fights acne and other skin conditions', 'Eases breathing and mucus formation in larynx and bronchi', 'Weakness and lassitude with nausea is well treated with this medicine']",['Antimonium Sulph Aureum'],0.0,0
Dr Willmar Schwabe Germany Collinsonia Canadensis Dilution 30,10 ml,180.0,180.0,https://www.1mg.com/otc/dr-willmar-schwabe-germany-collinsonia-canadensis-dilution-30-otc695415,Dr Willmar Schwabe India Pvt Ltd,"['It is best used for chronic ailments', 'It is used to relieve urinary tract problems and kidney stones', 'It is used in the relief of oedema']",['Collinsonia canadensis'],0.0,0
LDD Bioscience Thyroidinum 3X,25 gm,150.0,150.0,https://www.1mg.com/otc/ldd-bioscience-thyroidinum-3x-otc743995,LDD Bioscience Pvt Ltd,"['It is used for dealing with hyperthyroidism, hypothyroidism and its associated ailments', 'Beneficial in providing relief from migraine caused due to insufficiency of the thyroid gland', 'Helpful in dealing with goitre, specifically of the exophthalmic type', 'Relieves general and muscular weakness and restores the body’s natural strength']",['Thyroidinium'],0.0,0
Bakson's Homeopathy Cactus Grandiflorus Dilution 50M,30 ml,350.0,329.0,https://www.1mg.com/otc/bakson-s-homeopathy-cactus-grandiflorus-dilution-50m-otc755339,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Regular consumption helps manage congestive headaches', 'The formulation helps manage the oesophagus', 'It assists in respiratory and bladder-related concerns']",['Cactus grandiflorus'],0.0,0
Bakson's Homeopathy Cocainum Muriaticum Dilution 200,30 ml,115.0,112.0,https://www.1mg.com/otc/bakson-s-homeopathy-cocainum-muriaticum-dilution-200-otc758366,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['This dilution can provide relief from headache and related discomfort', 'It may provide relief from anxiety and stress leading to dilated pupils', 'It may improve the appetite and provide relief from constipation']",['Cocainum muriaticum'],0.0,0
ADEL Bryonia Alb. Dilution 50M,10 ml,260.0,260.0,https://www.1mg.com/otc/adel-bryonia-alb.-dilution-50m-otc770086,Adel Pekana Germany,"['Primarily used for managing influenza, coryza, arthritis, and rheumatism', 'Relieves symptoms of flu such as constant sneezing, cold, sore throat, fever, and excessive cough', 'Effective in managing joint and muscle pains associated with rheumatism and arthritis', 'Helps in managing respiratory issues such as dry cough, asthma, and difficulty in breathing', 'Relives gastro-intestinal infections and dysentery, correcting feelings of fullness and nausea', 'Relieves severe headaches associated with constipation', 'Improves digestion and assists in better defecation']",['Bryonia Alba'],4.5,26
Bakson's Homeopathy Spongia Tosta Mother Tincture Q,30 ml,350.0,329.0,https://www.1mg.com/otc/bakson-s-homeopathy-spongia-tosta-mother-tincture-q-otc766887,Bakson Drugs & Pharmaceuticals Pvt. ltd.,[],['Spongia Tosta'],0.0,0
Bakson's Homeopathy Origanum Majorana Dilution 200,30 ml,115.0,108.0,https://www.1mg.com/otc/bakson-s-homeopathy-origanum-majorana-dilution-200-otc781355,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['Effective in dealing with hysteria, dizziness and insomnia while helping to calm the mind', 'Useful in relieving abdominal pain, chronic hiccoughs and breast pain', 'Beneficial in cases of bedwetting and frequent urge to urinate', 'Helps in alleviating nosebleeds and alcoholism', 'May help to deal with female genital problems and injuries']",['Origanum Majorana'],0.0,0
Dr Willmar Schwabe Germany Thallium Dilution 30,10 ml,180.0,180.0,https://www.1mg.com/otc/dr-willmar-schwabe-germany-thallium-dilution-30-otc698462,Dr Willmar Schwabe India Pvt Ltd,"['It helps manage ailments associated with the endocrine system and thyroid gland', 'It is helpful in relieving spasmodic muscular aches and other locomotory disorders', 'It is effective in the paralysis of lower limbs, numbness and other nervous diseases', 'It helps manage urinary infections']",['Thallium'],0.0,0
Dr. Majumder Homeo World Aconitum Ferox Dilution (30ml Each) 200,2 bottles,540.0,486.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-aconitum-ferox-dilution-30ml-each-200-otc857249,Dr. Majumder Homeo World,"['It helps in relieving anxiety disorder', 'It helps in reducing redness of the face and hands', 'It helps in relieving pain in the stomach', 'It addresses the difficulty in breathing, sickness and dizziness', 'It helps in reducing weakness in the body', 'It provides relief from the violent burning sensations in the mouth while eating']",['Aconitum Ferox Dilution'],0.0,0
Bjain Kali Sulphuricum Dilution 10M CH,12 ml,160.0,133.0,https://www.1mg.com/otc/bjain-kali-sulphuricum-dilution-10m-ch-otc709833,Bjain Pharmaceuticals Pvt. Ltd.,"['Respiratory problems are treated by Bjain Kali Sulphuricum Dilution', 'It is helpful in reducing and treating inflammation, yellow, mucous and serious discharges', 'It is also used to help treat skin problems like acne and Psoriasis', 'It is helpful in treating Sinusitis, mouth breathing, and loud snoring']",['Kali Sulphuricum'],0.0,0
LDD Bioscience Formica Rufa Dilution 30,100 ml,180.0,180.0,https://www.1mg.com/otc/ldd-bioscience-formica-rufa-dilution-30-otc723195,LDD Bioscience Pvt Ltd,"['Effective in relieving rheumatic pain and stiffness in joints', 'Provides relief from chronic gout in joints', 'Reduces burning and itching sensation on skin', 'Effective in dealing with skin ailments such as urticarial rashes, eczema and polyps', 'It is also useful for stomach disorders such as burning pain in the abdomen, gas and vomiting', 'It is useful in case of vertigo and headache associated with it', 'Reduces stiffness and weakness in limbs']",['Formica Rufa'],0.0,0
Lord's Cynodon Dactylon Mother Tincture Q,30 ml,100.0,92.0,https://www.1mg.com/otc/lord-s-cynodon-dactylon-mother-tincture-q-otc736617,Lord's Homoeopathic Laboratory Pvt Ltd,"['This homoeopathic medicine helps in reducing Inflammation of the conjunctiva', 'It is effective in dealing with diarrhoea and bilious vomiting', 'It might help in preventing the formation of vesical stone']",['Plant of cynadon'],0.0,0
Bakson's Homeopathy Piper Nigrum Dilution 30,30 ml,100.0,93.9,https://www.1mg.com/otc/bakson-s-homeopathy-piper-nigrum-dilution-30-otc783718,Bakson Drugs & Pharmaceuticals Pvt. ltd.,"['This potent formula supports the urinary system', 'It is effective for the enhancement of eyesight', 'This formula helps reduce soreness in the throat', 'It helps combat anxiety and stress']",['Piper nigrum'],0.0,0
Herbamed Berberis Aquifolium Mother Tincture Q,20 ml,399.0,399.0,https://www.1mg.com/otc/herbamed-berberis-aquifolium-mother-tincture-q-otc957209,Guru Tegh Bahadur Pharma,"['It may support the management of skin conditions such as acne and eczema', 'It has a potential anti-inflammatory properties for skin health', 'It may assist in promoting a clearer complexion', 'It has antioxidant-rich, contributing to overall skin well-being']",['Berberis Aquifolium Mother Tincture'],0.0,0
"Dr. Romas Homeopathy HD-79 Acidity, 2 Bottles of 2 Dram",2 bottles,350.0,350.0,https://www.1mg.com/otc/dr.-romas-homeopathy-hd-79-acidity-2-bottles-of-2-dram-otc769057,Dr. Romas Homeopathy,"['It can aid in decreasing the burning sensation in the stomach, throat and heart', 'The pills can help deal with symptoms like bad breath and the prevalence of sore taste in the mouth', 'The composition can help stimulate the increase of bile formation, which can be vital in breaking down food and reducing acidity', 'The pills can also aid in reducing the intensity of other symptoms like dry cough, constipation and restlessness']",['Iris versicolor'],0.0,0
LDD Bioscience Physostigma Mother Tincture Q,100 ml,320.0,282.0,https://www.1mg.com/otc/ldd-bioscience-physostigma-mother-tincture-q-otc779399,LDD Bioscience Pvt Ltd,"['This formulation can be beneficial for soothing eye-related ailments like red eye, irritation, and excess fatigue', 'It may help with spasms in the eye region', 'It might assist in regulating blood pressure levels', 'It can help soothe the muscles of the limbs']",['Physostigma Q'],0.0,0
Wheezal Barium Carbonicum Globules 0/4 LM,20 gm,180.0,176.0,https://www.1mg.com/otc/wheezal-barium-carbonicum-globules-0-4-lm-otc885335,Wheezal Homoeo Pharma,"['It can help to improve respiratory health', 'It may help to prevent frequent respiratory infections like tonsillitis', 'It also works effectively to manage heart troubles and degenerative changes of blood vessels']",['Barium Carbonicum'],0.0,0
Rxhomeo Digitalis Pur 200C,250 pellets,150.0,96.0,https://www.1mg.com/otc/rxhomeo-digitalis-pur-200c-otc858429,Rxhomeo Private Limited,"['Digitalis Purpurea has marked action on swollen legs. Swelling where feet and fingers go to sleep easily along with coldness of feet and hands. Deals with dropsy of both internal and external parts. Swelling is more when sitting especially when sitting erect', 'Digitalis Purpurea helps in alleviating heart troubles caused due to alcohol or tobacco. Sudden sensation as if the heart would stop beating if the patient moved. Weak heart without valvular complications. Irregular intermittent pulse aggravated by least motion', 'Digitalis Purpurea is also useful in lung afflictions when respiration is irregular and difficult with deep sighing', 'It is also indicated in urinary troubles when urine is suppressed causing dropsy of legs. There is frequent urge to urinate but only a small quantity is passed giving no relief. Urine is scanty, thick and turbid. Feeling of fullness in bladder even after urinating']",['Digitalis Purpurea'],0.0,0
Wheezal Ammonium Picricum Dilution 1M,30 ml,135.0,125.0,https://www.1mg.com/otc/wheezal-ammonium-picricum-dilution-1m-otc906189,Wheezal Homoeo Pharma,"['Effective helps to relieve headache which extends over sides of head to temples and eyes', 'Alleviates violent pain in occipital region, heaviness of head, vertigo on rising', 'Useful in cases of nausea and vomiting of sour bilious matter', 'Deals with heart issues such as trembling beating of heart with intermission', 'Helpful in cases of occipital headache, proceeding down the spine, and also a pain travelling the reverse way']",['Ammonium Picricum'],0.0,0
Wheezal Arnica Montana Globules 0/23 LM,20 gm,180.0,174.0,https://www.1mg.com/otc/wheezal-arnica-montana-globules-0-23-lm-otc883040,Wheezal Homoeo Pharma,"['Arnica is used topically for a wide range of conditions, including bruises, sprains, muscle aches, wound healing, superficial phlebitis, joint pain, inflammation from insect bites, and swelling from broken bones', 'Homeopathic preparations are also used to manage sore muscles, bruises, and other conditions caused by overexertion or injury']",['Arnica montana'],0.0,0
Bjain Abroma Augusta Globules 0/26 LM,6 gm,85.0,79.0,https://www.1mg.com/otc/bjain-abroma-augusta-globules-0-26-lm-otc963386,Bjain Pharmaceuticals Pvt. Ltd.,"['Regular consumption may help in managing blood sugar levels', 'It may help in managing concerns associated with menstrual health', 'Bjain Abroma Augusta Globules can help in maintaining digestive health']",['Abroma Augusta'],0.0,0
Bjain Allium Sativum Globules 0/13 LM,6 gm,85.0,79.0,https://www.1mg.com/otc/bjain-allium-sativum-globules-0-13-lm-otc963866,Bjain Pharmaceuticals Pvt. Ltd.,"['Helps maintain healthy blood pressure and cholesterol levels', 'Effective in managing respiratory problems such as cold, cough, and coryza', 'Helps relieve digestive disorders, aiding in the proper functioning of the digestive system and promoting gastrointestinal comfort', ""Strengthens the immune system, enhancing the body's natural defences against infections and illnesses""]",['Allium Sativum'],0.0,0
Bjain Agave Americana Globules 0/12 LM,6 gm,85.0,79.0,https://www.1mg.com/otc/bjain-agave-americana-globules-0-12-lm-otc963691,Bjain Pharmaceuticals Pvt. Ltd.,"['Good medicine for managing cuts and wounds and faster healing, gastric problems like gastric ulcers with pain and indigestion with burning', 'Helpful in jaundice complaints and high fever along with toothache']",['Agave Americana'],0.0,0
Wheezal Lapis Album Dilution CM,30 ml,335.0,311.0,https://www.1mg.com/otc/wheezal-lapis-album-dilution-cm-otc927672,Wheezal Homoeo Pharma,"['Good for infections of the external ear known as otitis media', 'Helps in the management of goitre, fibroids and uterine carcinoma', 'Tendency to affect the connective tissue around the glands', 'Burning and stinging pain in the uterus, stomach and breast are relieved', 'Helps in relieving various types of skin cancer']",['Silicolfluoride of calcium'],0.0,0
Rxhomeo Ranunculus Bulbosus 200C,250 pellets,150.0,96.0,https://www.1mg.com/otc/rxhomeo-ranunculus-bulbosus-200c-otc868373,Rxhomeo Private Limited,"[""Ranunculus Bulbosus is a remedy for chronic sciatica, writer's cramp and professional neurosis"", 'It is also well indicated in chest affections, especially intercostal rheumatism']",['Ranunculus Bulbosus'],0.0,0
Wheezal Mercurius Iodatus Flavus Trituration Tablet 3X,450 gm,950.0,883.0,https://www.1mg.com/otc/wheezal-mercurius-iodatus-flavus-trituration-tablet-3x-otc842228,Wheezal Homoeo Pharma,"['It aids to relieve respiratory conditions such as sinusitis, bronchitis, and asthma', 'It may help to reduce inflammation in the respiratory tract and improve breathing', 'It helps to get relief from throat problems such as sore throat, tonsillitis, and laryngitis', 'It is believed to have antiseptic properties and may help to reduce inflammation in the throat', 'It helps to relieve glandular swelling, especially in cases where the swelling is accompanied by inflammation or infection', 'It helps to get relief from skin conditions such as eczema, psoriasis, and acne', 'It is believed to have antiseptic properties and may help to reduce inflammation and promote healing']",['Mercurius Iodatus Flavus'],0.0,0
LDD Bioscience Ammonium Muriaticum Dilution 30 CH,30 ml,95.0,92.2,https://www.1mg.com/otc/ldd-bioscience-ammonium-muriaticum-dilution-30-ch-otc842924,LDD Bioscience Pvt Ltd,"['It helps provide relief from fever and asthma', 'It aids in cases of voice hoarseness and cough', 'It helps in reducing weakness', 'It aids in reducing dandruff and itching in head', 'It helps relieve burning sensation in chest, allergic and cold rhinitis and mucus cough', 'It ehlps in reducing itch and swelling in rectum', 'It may help to regulate menses in females', 'Loose motions and white discharges during menses are reduced by its use']",['Ammonium Muriaticum'],0.0,0
Ankur Hb-Pura Syrup,100 ml,120.0,120.0,https://www.1mg.com/otc/ankur-hb-pura-syrup-otc975749,Ankur Pharmaceutical,"['Sarsaparilla: Known for its blood-purifying properties, Sarsaparilla helps in detoxifying the blood and promoting overall skin health', 'Azadirachta Indica (Neem): A potent remedy for skin conditions, it aids in managing boils, pimples, and eczema by reducing inflammation and fighting bacterial infections', 'Gentiana Cruciata: Helps in improving blood circulation and promoting blood purification, supporting overall skin health and vitality']","['Sarsaparilla, Azadirachta Indica , Gentiana Cruciata , Sulphur']",0.0,0
Father Muller Pulsatilla Nigricans Drop 30C,100 ml,175.0,170.0,https://www.1mg.com/otc/father-muller-pulsatilla-nigricans-drop-30c-otc955487,Father Muller Charitable Institutions,"['Father Muller Pulsatilla Nigricans Drop deals with teething issues, back pain, labour pain, and sciatica', 'It addresses urgent urge to urinate and food poisoning', 'It is effective for chilblains and mumps', 'It calms cranky kids and aids in relieving post-mental depression', 'It is indicated for styes, varicose veins, scanty menses, toothache, headache, colic, and sleepiness']",['Extracts of European wind flowering plant'],0.0,0
Pioneer Pharma Lachesis Globules Pellets Multidose Pills,150 tablets,120.0,110.0,https://www.1mg.com/otc/pioneer-pharma-lachesis-globules-pellets-multidose-pills-otc965664,Homeotrade,"['It helps to manage eruptions on the face', 'It is helpful in healing ulcers in the mouth', 'It helps in reducing frequent urination accompanied by blood', 'It helps in regulating pulse rate', 'It helps to heal skin disorders such as boils, ulcers and wounds']",['Lachesis'],0.0,0
Bjain Conium Maculatum Globules 0/1 LM,6 gm,85.0,85.0,https://www.1mg.com/otc/bjain-conium-maculatum-globules-0-1-lm-otc833212,Bjain Pharmaceuticals Pvt. Ltd.,"['Effective in case of disorders related to the movement of the body like paralysis', 'Useful in reducing fatigue and ataxia', 'Helps to deal with urinary incontinence and eye disorders', 'Helpful in dealing with swelling in the body', 'May help to improve male and female reproductive health']",['Conium maculatum'],0.0,0
ADEL Arnica Mont. Dilution 6,10 ml,145.0,145.0,https://www.1mg.com/otc/adel-arnica-mont.-dilution-6-otc763913,Adel Pekana Germany,"['It may relieve fainting, dizziness and pain in the head', 'It can help manage retinal haemorrhages and swelling in the eyes', 'It may reduce swelling and soreness in the injured area', 'It can restrict bleeding around the injured area', 'It may aid in managing post-injury bruises and sores', 'It may help those who are sensitive to medical injuries and are prone to suffer from motion sickness', 'It may provide relief from pain in the chest and breathing difficulties']",['Arnica mont'],0.0,0
Lord's Nat Phos Biochemic Tablet 200X,450 gm,715.0,711.0,https://www.1mg.com/otc/lord-s-nat-phos-biochemic-tablet-200x-otc545255,Lord's Homoeopathic Laboratory Pvt Ltd,"['Helps to recover from chronic exhaustive diseases', 'Provides relief in the condition of stress, anxiety-related problems, less confidence, sleep-related problems, and anemia', 'Promotes the formation of new cells and facilitates the overall development of the bone structure', 'Helps to overcome weakness and pain in the joints, numbness, and tingling sensations', 'Maintains the pH balance and improves the digestive functions of the body']","['Calcium', 'Iron', 'Magnesium', 'Potassium', 'Sodium']",4.2,10
ADEL Acid Carbolic Dilution 200,10 ml,165.0,165.0,https://www.1mg.com/otc/adel-acid-carbolic-dilution-200-otc332658,Adel Pekana Germany,"['It helps support digestive health and helps with stomach disorders such as flatulence and loss of appetite', 'Acts as a laxative and helps relieve constipation-related issues', 'It may help support urinary health ', ""It is a useful remedy for women's health ""]",['Acidum Carbolicum'],0.0,0
Dr. Reckeweg Alumina Dilution 50M CH,11 ml,250.0,250.0,https://www.1mg.com/otc/dr.-reckeweg-alumina-dilution-50m-ch-otc372893,Dr Reckeweg & Co,"['In females, it manages white vaginal discharge', 'It can be used to manage skin rashes and relieve itchiness', 'This formula may help to manage eruptions of all kinds and reduces swelling of the tonsils and dryness of the throat', 'It is also used to gain effective relief from anal itching', 'This product may help relieve pain in the kidneys and reduce the urge to urinate frequently']",['Alumina'],4.5,68
Wheezal Dilution Asafoetida 200 CH,30 ml,105.0,97.5,https://www.1mg.com/otc/wheezal-dilution-asafoetida-200-ch-otc905710,Wheezal Homoeo Pharma,"['The formulation helps manage conditions associated with flatulence and helps improve digestion', 'The ingredients may help to reduce pain and inflammation in the eyes', 'It contains laxative properties that relieve constipation and increase appetite', 'The dilution prevents abnormal discharge from the ears with pain in the cheek and temples', 'Asafoetida helps reduce chronic pain and enlargement of the abdomen', 'The homoeopathic preparation helps with skin conditions that cause severe itchiness and irritation']",['Asafoetida'],0.0,0
Pioneer Pharma Nux Moschata Globules Pellets Multidose Pills 6 CH,150 tablets,120.0,110.0,https://www.1mg.com/otc/pioneer-pharma-nux-moschata-globules-pellets-multidose-pills-6-ch-otc888750,Homeotrade,"['It helps to get relief from nausea and indigestion', 'It helps reduce sour burping and soothe heartburn', 'It helps to get relief from indigestion and bloating', 'It helps relieve constipation and addiction to excess tea or coffee', 'It can help to relieve symptoms of colds and flu, such as cough and fever', 'It can help to relieve symptoms of anxiety and stress']",['Moschus'],0.0,0
Dr. Majumder Homeo World Brahmi Dilution(30ml Each) 30,2 bottles,520.0,432.0,https://www.1mg.com/otc/dr.-majumder-homeo-world-brahmi-dilution-30ml-each-30-otc859420,Dr. Majumder Homeo World,"['Effective in enhancing overall brain activity and also relieve throbbing pain in the head', 'It is helpful in fighting stress and in relieving anxiety', 'Provides effective relief from pain in the joints, backache, and hoarseness', 'Also useful in conditions associated with convulsion', ""It's helpful in increasing T3 and T4 levels in the blood"", 'May help to improve female reproductive health']",['Bacopa Monnieri'],0.0,0
Wheezal Petroleum Dilution 30,30 ml,200.0,186.0,https://www.1mg.com/otc/wheezal-petroleum-dilution-30-otc934738,Wheezal Homoeo Pharma,"['It is indicated for addressing dry, cracked skin, especially on the hands and fingertips', 'It may assist in managing skin conditions like eczema and psoriasis, characterized by dryness and itching', 'It might provide relief for individuals experiencing dryness or cracks on the lips', 'It could be considered for certain digestive issues with symptoms like nausea and vomiting', 'It may be helpful for addressing respiratory complaints with symptoms like dry coughs']",['Petroleum'],0.0,0
Bjain Apium Graveolens Globules 0/29 LM,6 gm,85.0,79.0,https://www.1mg.com/otc/bjain-apium-graveolens-globules-0-29-lm-otc964605,Bjain Pharmaceuticals Pvt. Ltd.,"['Effective medicine for reducing toxins from the body', 'Acts as an anti-inflammatory drug that may help in managing joint pains with stiffness and difficulty in walking', 'It may help in managing urinary-related concerns']",['Apium Graveolens'],0.0,0
Bjain Aegle Folia Globules 0/7 LM,6 gm,85.0,85.0,https://www.1mg.com/otc/bjain-aegle-folia-globules-0-7-lm-otc965587,Bjain Pharmaceuticals Pvt. Ltd.,"['Good medicine is helpful in managing mind issues like anxiety, panic, improving concentration, alternate constipation and diarrhoea, nausea with vomiting, cold, cough, coryza with increased salivation, and relieves joint pains in arthritis and gout']",['Agele Folia'],0.0,0
Wheezal Atista Indica Dilution 3X,30 ml,100.0,92.9,https://www.1mg.com/otc/wheezal-atista-indica-dilution-3x-otc906401,Wheezal Homoeo Pharma,"['Useful in relieving spasms in the eyes', 'Helps in relieving colic pain', 'Effective in biliary and gastric problems', 'Useful in treating dysentery and diarrhoea']",['Atista Indica'],0.0,0
Wheezal Sabina Globules 0/29 LM,20 gm,180.0,174.0,https://www.1mg.com/otc/wheezal-sabina-globules-0-29-lm-otc885294,Wheezal Homoeo Pharma,"['It is useful in heavy bleeding during the menstrual cycle', 'This formula helps balance hormones', 'Helps in reducing pain in the lower back and abdomen', 'This formula is effective in reducing infection in the uterus after abortion', 'It is useful in dealing with urinary tract infections']",['Sabina'],0.0,0
Dr Willmar Schwabe Bio-Combination BC 25 Tablet,25 gm,115.0,115.0,https://www.1mg.com/otc/dr-willmar-schwabe-bio-combination-bc-25-tablet-otc903287,Dr Willmar Schwabe Germany,"['Effectively helps to improve gut health by dealing with acidity, flatulence and indigestion', 'Relieve the acidity in children fed with excess of milk and sugar leading to sour eructation', 'Reduces the yellow complexion and the thirst for something cold', 'Deals with bilious vomiting, acid dyspepsia, with heartburn and burning in abdomen and anus', 'Provides relief from bruised pain and urge to stool', 'Relieves the pain or painful cold feeling in abdomen and vomiting after drinking']","['Natrum phosphoricum 3x', 'Natrum sulphuricum 3x', 'Silicea 12x']",0.0,0
Dr Willmar Schwabe India Belladonna Dilution 1000 CH,30 ml,150.0,150.0,https://www.1mg.com/otc/dr-willmar-schwabe-india-belladonna-dilution-1000-ch-otc397092,Dr Willmar Schwabe India Pvt Ltd,"['Effective in the treatment of spasms of the gastrointestinal tracts', 'Relives issues in the bladder and biliary tract', 'Highly useful for patients suffering from rheumatic and arthritic pains', 'It relieves sharp pain in the stomach caused due to excess of digestive acid in the stomach', ""It might manage rigidity tremor and perspiration related to Parkinson's disease"", 'Highly useful in regulating actions of the nervous system such as sweating and salivation', 'It is also used to correct digestive and urinary digestive disorders']",['Belladonna'],4.7,243
LDD Bioscience Cyclamen Dilution 30 CH,30 ml,95.0,92.2,https://www.1mg.com/otc/ldd-bioscience-cyclamen-dilution-30-ch-otc841992,LDD Bioscience Pvt Ltd,"['It can help improve symptoms associated with menstrual disorders such as painful cramps, infrequent menstruation and irregular periods', 'It can help improve appetite and digestion', 'It helps reduce excessive bleeding after delivery', 'It can help improve anxiety and nervousness', 'It helps reduce heel pain and swelling in calcaneal spur', 'It can help relieve skin ailments like acne and itching']",['Cyclamen'],0.0,0
Bjain Arnica Montana Globules 0/10 LM,6 gm,85.0,74.7,https://www.1mg.com/otc/bjain-arnica-montana-globules-0-10-lm-otc831616,Bjain Pharmaceuticals Pvt. Ltd.,"['Effective in relieving muscle, chest and joint pains', 'It helps to deal with inflammatory diseases', 'Useful in reducing swelling, trauma and sprain', 'Beneficial for symptoms of arthritis and injury']",['Arnica montana'],0.0,0
